Date,Volume,Open,Close,High,Low
2021-11-24 05:00:00,46954382.0,394.93,398.76,399.05,392.54
2021-11-26 05:00:00,51429314.0,396.11,391.2,397.54,389.77
2021-11-29 05:00:00,54326706.0,395.89,399.69,400.73,395.14
2021-11-30 05:00:00,81160213.0,398.78,393.82,401.19,391.75
2021-12-01 05:00:00,78309545.0,398.28,387.12,400.48,386.64
2021-12-02 05:00:00,84396573.0,385.8,389.91,391.74,384.34
2021-12-03 05:00:00,105298204.0,391.31,383.13,392.34,378.9
2021-12-06 05:00:00,67332301.0,383.63,386.2,387.6,379.3
2021-12-07 05:00:00,55731264.0,393.03,397.83,398.46,392.99
2021-12-08 05:00:00,39204041.0,398.17,399.61,399.82,396.22
2021-12-09 05:00:00,49954464.0,398.35,393.73,400.2,393.5299
2021-12-10 05:00:00,52269223.0,396.62,398.01,398.28,393.36
2021-12-13 05:00:00,50166410.0,398.0,392.26,398.325,391.88
2021-12-14 05:00:00,75199181.0,387.3,388.2,390.09,383.63
2021-12-15 05:00:00,73845778.0,387.94,397.05,397.4198,383.88
2021-12-16 05:00:00,82534868.0,398.04,386.84,398.475,385.21
2021-12-17 05:00:00,81542448.0,383.33,384.91,389.19,381.77
2021-12-20 05:00:00,65085226.0,379.565,380.69,381.5,377.47
2021-12-21 05:00:00,48442377.0,384.05,389.21,389.53,380.201
2021-12-22 05:00:00,37030950.0,388.91,393.95,394.16,388.23
2021-12-23 05:00:00,29515936.0,394.31,396.92,398.425,394.14
2021-12-27 05:00:00,32820705.0,398.25,403.48,403.48,398.2194
2021-12-28 05:00:00,33113728.0,404.4,401.61,404.58,400.71
2021-12-29 05:00:00,32248484.0,401.75,401.55,403.05,399.11
2021-12-30 05:00:00,23826215.0,401.33,400.35,403.5699,399.75
2021-12-31 05:00:00,34642134.0,399.66,397.85,401.0589,397.34
2022-01-03 05:00:00,40541654.0,399.05,401.68,401.94,396.88
2022-01-04 05:00:00,57998606.0,402.24,396.47,402.28,393.288
2022-01-05 05:00:00,75647647.0,394.74,384.29,395.89,384.03
2022-01-06 05:00:00,70606324.0,382.42,384.02,387.35,380.13
2022-01-07 05:00:00,72616164.0,384.03,379.86,385.76,378.04
2022-01-10 05:00:00,91690995.0,374.82,380.11,380.64,369.31
2022-01-11 05:00:00,68160698.0,379.355,385.82,385.9899,377.2182
2022-01-12 05:00:00,54544566.0,388.46,387.35,390.2,385.01
2022-01-13 05:00:00,77978962.0,388.77,377.66,389.47,376.7
2022-01-14 05:00:00,80081709.0,375.07,380.01,380.35,374.86
2022-01-18 05:00:00,75442841.0,374.04,370.55,376.22,369.7704
2022-01-19 05:00:00,81410082.0,372.15,366.48,374.69,366.21
2022-01-20 05:00:00,88553514.0,369.79,361.72,373.87,361.17
2022-01-21 05:00:00,143333420.0,359.47,351.69,362.18,351.4
2022-01-24 05:00:00,199382109.0,345.905,353.3,353.98,334.15
2022-01-25 05:00:00,124304564.0,346.67,345.11,351.0295,341.68
2022-01-26 05:00:00,146507024.0,352.91,344.57,356.88,340.78
2022-01-27 05:00:00,95177356.0,349.4,341.1,351.27,340.05
2022-01-28 05:00:00,107867897.0,343.03,351.8,352.02,337.95
2022-01-31 05:00:00,94164389.0,353.2,363.05,363.65,351.52
2022-02-01 05:00:00,74386923.0,364.43,365.52,366.19,359.14
2022-02-02 05:00:00,78489135.0,369.76,368.49,370.1,364.285
2022-02-03 05:00:00,95328621.0,358.53,353.55,361.93,352.46
2022-02-04 05:00:00,86216601.0,354.08,358.01,361.4,351.97
2022-02-07 05:00:00,58146087.0,358.62,355.13,361.05,353.84
2022-02-08 05:00:00,64642677.0,353.96,359.12,360.24,352.8
2022-02-09 05:00:00,55766422.0,363.76,366.73,366.81,362.12
2022-02-10 05:00:00,112276783.0,359.52,358.43,366.4885,356.54
2022-02-11 05:00:00,101569102.0,358.43,347.06,360.07,345.8
2022-02-14 05:00:00,80206439.0,346.49,347.49,350.98,343.89
2022-02-15 05:00:00,55366054.0,352.91,356.13,356.37,351.82
2022-02-16 05:00:00,58905086.0,353.82,356.04,357.0896,350.71
2022-02-17 05:00:00,61730603.0,352.74,345.45,353.46,345.02
2022-02-18 05:00:00,79913213.0,346.41,341.51,346.81,339.14
2022-02-22 05:00:00,85925095.0,338.49,338.08,344.04,334.35
2022-02-23 05:00:00,86099171.0,341.32,329.42,342.183,329.1
2022-02-24 05:00:00,129846553.0,318.84,340.49,341.04,318.26
2022-02-25 05:00:00,78738588.0,341.31,345.77,345.98,337.39
2022-02-28 05:00:00,77426994.0,342.51,346.8,348.54,341.32
2022-03-01 05:00:00,67407000.0,345.75,341.49,348.078,338.9
2022-03-02 05:00:00,70609015.0,343.08,347.22,348.59,340.24
2022-03-03 05:00:00,71053135.0,349.93,342.26,350.04,340.35
2022-03-04 05:00:00,76961263.0,339.84,337.3,341.31,334.92
2022-03-07 05:00:00,89907794.0,337.29,324.86,338.48,324.65
2022-03-08 05:00:00,116031921.0,324.05,323.35,333.21,319.94
2022-03-09 05:00:00,64723366.0,331.75,334.99,336.38,329.09
2022-03-10 05:00:00,69320714.0,330.82,331.27,332.51,326.71
2022-03-11 05:00:00,66228432.0,334.32,324.4,334.64,323.9
2022-03-14 04:00:00,79497206.0,323.13,318.17,326.59,317.45
2022-03-15 04:00:00,76344991.0,320.88,328.15,328.95,319.23
2022-03-16 04:00:00,105033454.0,332.17,340.32,340.44,328.401
2022-03-17 04:00:00,66747301.0,338.37,344.44,344.5,337.0406
2022-03-18 04:00:00,85071347.0,342.74,351.49,351.79,341.55
2022-03-21 04:00:00,73799072.0,350.2,350.08,352.48,345.575
2022-03-22 04:00:00,63175928.0,350.59,356.96,357.85,350.2
2022-03-23 04:00:00,70353024.0,354.01,351.83,357.66,351.77
2022-03-24 04:00:00,53539251.0,353.8,359.65,359.7,351.5939
2022-03-25 04:00:00,57512158.0,359.59,359.35,360.67,354.9438
2022-03-28 04:00:00,56631466.0,359.34,364.91,365.01,358.07
2022-03-29 04:00:00,67887955.0,368.9,371.19,371.83,366.06
2022-03-30 04:00:00,68757710.0,369.275,367.09,370.98,365.57
2022-03-31 04:00:00,67011405.0,367.24,362.54,367.6,361.68
2022-04-01 04:00:00,54384647.0,362.81,361.85,363.61,358.59
2022-04-04 04:00:00,45908171.0,362.71,369.3,369.31,362.44
2022-04-05 04:00:00,62738661.0,367.81,361.1,368.54,359.93
2022-04-06 04:00:00,90028072.0,355.65,353.26,356.78,350.56
2022-04-07 04:00:00,63745473.0,352.24,354.1,356.35,348.69
2022-04-08 04:00:00,61845494.0,352.32,349.15,353.09,348.5
2022-04-11 04:00:00,65961301.0,344.81,340.89,345.75,340.535
2022-04-12 04:00:00,72776565.0,345.76,339.45,347.69,338.035
2022-04-13 04:00:00,61139255.0,339.8,346.35,347.43,339.06
2022-04-14 04:00:00,73095267.0,346.44,338.43,346.97,338.21
2022-04-18 04:00:00,58514955.0,337.35,338.69,341.04,335.791
2022-04-19 04:00:00,56515684.0,338.03,346.26,346.85,336.98
2022-04-20 04:00:00,65349522.0,347.09,341.21,347.56,339.96
2022-04-21 04:00:00,75723308.0,345.19,334.15,347.87,333.2
2022-04-22 04:00:00,82562145.0,334.31,325.4,335.56,324.96
2022-04-25 04:00:00,101655856.0,323.73,329.58,329.9,322.43
2022-04-26 04:00:00,105807329.0,327.47,317.14,327.66,316.855
2022-04-27 04:00:00,111204164.0,317.24,316.76,322.88,315.0
2022-04-28 04:00:00,98961757.0,321.85,328.01,329.89,317.52
2022-04-29 04:00:00,91950859.0,323.7,313.25,327.225,312.6
2022-05-02 04:00:00,114629370.0,312.83,318.48,318.72,309.645
2022-05-03 04:00:00,78168667.0,318.5,318.82,321.17,315.98
2022-05-04 04:00:00,116016395.0,319.31,329.6,330.29,313.891
2022-05-05 04:00:00,153474947.0,325.17,313.0,325.25,309.62
