CloseTime,OpenPrice,HighPrice,LowPrice,ClosePrice,VolumeBase,VolumeQuote
2020-12-13,1.4367,1.5382,1.4366,1.4912,1423640.73,2138974.439021
2020-12-14,1.4904,1.7,1.4578,1.5701,1749534.43,2750609.24284
2020-12-15,1.5655,1.6253,1.5224,1.5946,1503571.44,2364778.817184
2020-12-16,1.594,1.8039,1.5875,1.7586,3561994.5,6137151.438651
2020-12-17,1.7577,1.7919,1.6025,1.7829,3098111.32,5244157.926672
2020-12-18,1.7797,1.8064,1.6382,1.68,2528060.41,4361515.596146
2020-12-19,1.6769,1.7077,1.6307,1.7014,1127224.49,1881531.610429
2020-12-20,1.6987,1.7677,1.6595,1.6707,1332089.27,2284686.310768
2020-12-21,1.6706,1.6889,1.521,1.5635,1368277.59,2205354.887547
2020-12-22,1.5603,1.62,1.49,1.5331,1265977.95,1962929.509565
2020-12-23,1.5354,1.5799,1.47,1.49,2035459.3,3101990.178312
2020-12-24,1.49,1.5126,1.0301,1.198,4351555.9,5671452.635849
2020-12-25,1.1987,1.3888,1.1652,1.3612,1784967.07,2284843.158139
2020-12-26,1.3641,1.4599,1.3417,1.4464,1391332.89,1960791.34808
2020-12-27,1.4488,1.4497,1.3118,1.3258,912192.33,1249352.525031
2020-12-28,1.324,1.417,1.2616,1.3037,2170898.45,2890460.602484
2020-12-29,1.3041,1.5223,1.2867,1.5172,2158620.57,3054831.73762
2020-12-30,1.5187,1.735,1.4388,1.6704,4870104.61,7729613.894394
2020-12-31,1.6735,1.6903,1.5235,1.535,2171296.28,3448579.364743
2021-01-01,1.5337,1.5523,1.42,1.5073,2169627.35,3244558.10504
2021-01-02,1.5088,1.86,1.499,1.8421,4421970.77,7454754.620433
2021-01-03,1.8421,2.0,1.7116,1.7999,5253819.62,9557980.687576
2021-01-04,1.7999,2.38,1.7973,2.1779,8318341.13,17482673.121984
2021-01-05,2.1789,2.4989,1.86,2.4909,7800814.8,17263517.831706
2021-01-06,2.4911,2.5093,2.0621,2.1636,6702006.99,15133557.770003
2021-01-07,2.1648,2.189,1.9017,1.9414,8450771.48,17220164.154823
2021-01-08,1.9404,2.65,1.9214,2.3635,30808051.98,70754915.107458
2021-01-09,2.3655,3.8,2.175,3.2214,29860839.44,88922135.793818
2021-01-10,3.212,3.6998,2.93,3.3829,9881149.37,32398716.319023
2021-01-11,3.3733,3.7517,3.1556,3.449,5819813.51,19820052.059074
2021-01-12,3.4452,3.5282,2.5795,3.1016,8755693.07,26127396.636161
2021-01-13,3.1,3.88,3.058,3.6354,7075911.68,24684774.366721
2021-01-14,3.6354,3.637,3.2633,3.5242,5120318.89,17677774.457936
2021-01-15,3.5242,3.5955,3.1814,3.2921,6422109.73,21634400.518985
2021-01-16,3.2921,3.4489,2.9618,3.2475,4812542.83,15747506.379938
2021-01-17,3.2479,3.7081,3.2463,3.4247,8562549.63,29411668.953917
2021-01-18,3.4214,3.9876,3.3,3.8268,8531899.81,31265663.121215
2021-01-19,3.824,4.17,3.6167,3.7868,6226924.77,24245044.142963
2021-01-20,3.787,4.0498,3.6,3.6287,4768719.77,18206626.785967
2021-01-21,3.6288,3.7413,3.34,3.7166,4801595.16,17069685.300371
2021-01-22,3.7199,3.7411,2.9717,2.9899,4385838.62,14737145.437248
2021-01-23,2.9894,3.4992,2.5295,3.3352,6481502.65,20052814.354677
2021-01-24,3.3302,3.6,3.3056,3.5079,2269454.7,7924853.012163
2021-01-25,3.5017,3.79,3.4781,3.6278,2457759.67,8934610.122345
2021-01-26,3.6287,3.9928,3.4398,3.7038,6791542.33,24997969.213301
2021-01-27,3.7036,4.097,3.6478,4.041,6618303.9,25778078.437092
2021-01-28,4.0418,4.0422,3.5114,3.675,2491757.82,9309018.959412
2021-01-29,3.664,3.96,3.6,3.81,2055425.01,7853439.524328
2021-01-30,3.8092,3.912,3.6,3.8293,2992168.86,11255370.836075
2021-01-31,3.8301,4.3179,3.7667,4.228,3944655.04,15975662.223064
